,lastName,firstName,Site,Text,Rating,URL
73,Finley,Allysia,wsj,"What can a Victorian-era novel depicting provincial English society teach us about modern politics? For starters, the more politics change, the more they stay the same.

George Eliot’s opus “Middlemarch” (1872), set in a small English town in the early 1830s, isn’t on most high school or college core reading lists. It should be. The novel’s vexing political questions foreshadow the debates taking place today.

“Middlemarch” unfolds against the backdrop of rapid industrialization and a rising middle class. At the time, only the landed aristocracy could vote. Due to urban migration—there was no redistricting to account for population shifts—cities were underrepresented. Meanwhile, the gentry controlled sparsely populated “rotten” boroughs whose voters were under their thumb.

In the novel, political agitators recruit the wealthy landlord Arthur Brooke to run for Parliament on a program of democratic reform. Eliot portrays Mr. Brooke as a frontman for the populist movement and observes that “the very men who profess to be for him would bring another member out of the bag at the right moment.”

Democratic activists choose him because he’s an empty vessel: “Mr. Brooke’s mind, if it had the burthen of remembering any train of thought, would let it drop, run away in search of it, and not easily come back again.” He’s flawed in other ways: Mr. Brooke’s opponents disparage him as “a damned bad landlord” who is “currying favor with a low set.” They make hay out of his poor treatment of tenants.",2,https://www.wsj.com/articles/george-eliot-knew-a-thing-or-two-about-21st-century-politics-1486426060
74,Finley,Allysia,wsj,"There’s no such thing as a free bag—at least not anymore in California. Voters in November approved, 53% to 47%, a law outright banning single-use, carry-out plastic bags. Grocery and convenience stores can offer paper or reusable bags, but the law requires them to charge at least 10 cents a pop. While pot is now legal in the Golden State, plastic bags are contraband. Welcome to the liberal dystopia.

California’s bag ban is a classic marriage of economic protectionism and government paternalism, dressed up in environmental virtue. As with so many other progressive policies, the ban is likely to have unintended consequences.

The statewide bag ban was hatched by politicians in Sacramento, in part as a solution to a problem created by . . . politicians in Sacramento. In 2006, the state Legislature passed a law that required large grocery stores to run recycling programs to collect plastic bags. To obtain grocers’ support for the law, the Legislature prohibited cities or counties from imposing fees on plastic bags.

San Francisco responded to this prohibition the following year by banning plastic bags entirely. Nearly 150 cities and counties followed suit, though the local rules varied. Sonoma County put a fee on paper bags, requiring grocers to charge a minimum of 10 cents. Nearby Marin County imposed a 5-cent fee.

The justifications for banning plastic bags have also varied. Liberals in San Francisco proclaimed that the city’s ban would reduce global warming and America’s reliance on foreign oil. Yet only about 3% of plastic bags are produced using oil, according to a 2014 report from the Reason Foundation. Most are made from natural gas, which is now cheap and abundant in the U.S. Many reusable bags, on the other hand, are derived from oil, and produced in Asia to boot.",2,http://www.wsj.com/articles/in-california-paper-or-plastic-is-against-the-law-1485560488
75,Finley,Allysia,wsj,"Washington

You may have read—a couple of thousand times—that Rep. John Lewis didn’t attend Donald Trump’s inauguration on Friday. About 70 other House Democrats also didn’t show. But Jim Brown, the legendary Cleveland Browns running-back, was on hand to demonstrate support and hope for the new president. And that may end up doing more good for more people as the U.S. enters a new political era.

At 80, Mr. Brown is moving a little slower than when he bulldozed cornerbacks like a Caterpillar tractor, which no doubt took a toll on his body. He walks with a pigskin-handled cane inscribed with personal emblems such as his Syracuse University football jersey number, 44. But the Hall of Famer’s mind is as quick as ever.

Mr. Brown was named most valuable player in four out of his nine seasons in the pros (1957-65), and he’s considered among the best players of all time. But it’s his longer, arguably more consequential career battling gang violence that brought him to Washington this week and Trump Tower last month to meet with the president. He wants to enlist Mr. Trump to help make America’s inner cities great again—or at least better.

Although Mr. Brown voted for Hillary Clinton, he says he has to “respect the man who’s smart enough to know what to say and to win against all odds. And if that man will accept me on any level, that’s a privilege.”",2,http://www.wsj.com/articles/an-nfl-legend-trump-and-americas-gangs-1484956591
76,Finley,Allysia,wsj,"Los Angeles

Happy days are here again in the Golden State—or so it might seem. Housing prices are nearing their prerecession peak. Gas prices have dropped by $2 a gallon since their apex five years ago. Employers are hiring: a net gain of 377,000 jobs in the past year alone.

Since 2012, California’s economy has grown faster (an annual compounded 3.4%) than every state save Texas (4.8%) and Colorado (3.6%), according to the Bureau of Economic Analysis. Tech has led the upswing, but agriculture and manufacturing have increased, too. Lo, California two years ago eclipsed France to become the world’s sixth-largest economy, with a GDP of $2.46 trillion.

The state continues to defy conservatives’ predictions that its progressive tax and regulatory policies—from carbon “cap and trade” to limits on suburban sprawl—will strangle the economy. Democratic politicians tout California’s apparent resurgence as vindication for liberal governance. Yet the Gilded State is prospering despite the government-imposed handicaps, and for much of the middle class the economic luster is illusive.

The seat of wealth-creation is Silicon Valley, where tech King Midases enrich nearly everything they touch, from real estate to retail. Unemployment in the San Francisco Bay Area is effectively nonexistent, with the official jobless rate hovering around 3%. Oakland, once shady, has become the Brooklyn of the West—a fast-gentrifying hipster mecca—and Los Angeles’s glitzy “Silicon Beach” has overtaken grungy Venice.",2,http://www.wsj.com/articles/uncomfortable-truths-behind-californias-economic-surge-1483747393
77,Finley,Allysia,wsj,"Rhode Island was founded as a refuge for heretics and outcasts, and staying true to the state’s heritage, Democratic Gov. Gina Raimondo is proclaiming a message decidedly at odds with her party’s progressive base.

In 2011 Ms. Raimondo, then the state treasurer, spearheaded a bold reform of Rhode Island’s public-pension system that made her reviled among government unions. Yet she lived to fight another campaign. After being elected governor two years ago, she set about making her state great again for business with regulatory and tax reforms.

This year’s election has spurred soul-searching within the Democratic Party. A debate rages between progressives who argue that Democrats need to double down on the party’s current strategy—that is, dividing the electorate into identity groups and promising a government program for every pot—and those like Ms. Raimondo who believe that boosting economic growth is the only sustainable path for their country and party.

Soon after the election, Ms. Raimondo dropped by the Journal’s offices while on a trip to New York. “Rhode Island is on the move again,” she declared. “I want businesses to know that.”

With a population of just over one million, the state is easy to overlook. Its western frontier bordering Connecticut is rural. Donald Trump overwhelmingly won these towns. Smithfield, where Ms. Raimondo grew up, is one of them. The mill towns in the Blackstone Valley that once churned out jewelry, silverware and textiles resemble the Midwest. After factories closed, many workers struggled to find employment.",2,http://www.wsj.com/articles/an-island-of-rationality-in-blue-state-new-england-1479513092
78,Finley,Allysia,wsj,"Indianapolis

Thomas Wolfe once wrote that you can’t go home again, but Evan Bayh—a former two-term Democratic governor and U.S. senator from Indiana—is trying. After casting the deciding 60th vote for ObamaCare, Mr. Bayh retired in 2011 and cashed in as a fixer on Washington’s K Street. Now he’s running against Republican Rep. Todd Young—and his own liberal voting record—to reclaim the seat.

On Friday, the trim 60-year-old dropped by King Ribs Bar-B-Q in west Indianapolis for a retail campaign stop. After chatting with some customers (who admitted to being Democratic operatives after praising Mr. Bayh), the candidate spoke with a small gaggle of reporters. Within half an hour of arriving, he left with his lunch packed to go. The Potemkin stop almost seems to be a metaphor for his campaign.

Like many former members of Congress, Mr. Bayh made a lucrative second career out of lobbying. Since January 2015, he has been paid $4 million by the lobbying firm McGuireWoods and private equity company Apollo Global Management . For the record: Mr. Bayh denies that he was a lobbyist. His post-Senate work “assisted a great number of Hoosiers,” he told me.

Not least of which himself. Financial disclosure forms show that his family’s assets have soared since he left office. He now owns two multimillion-dollar homes in D.C. as well as a beachfront penthouse condo in Key Biscayne, Fla. He has maintained a small crash pad in Indianapolis. Home is where the heart is, and this race will hinge on whether voters believe Mr. Bayh is still a Hoosier at heart.",2,http://www.wsj.com/articles/obamacare-comes-back-to-haunt-evan-bayh-in-indiana-1477436502
79,Finley,Allysia,wsj,"Rhinebeck, N.Y.

There are maybe two dozen highly competitive House races this fall, but few are as consequential as the cage match in New York’s 19th Congressional District. In this bucolic Big Apple exurb, John Faso—a Paul Ryan conservative—is battling Zephyr Teachout—an Elizabeth Warren protégé—for the seat being vacated by Republican Rep. Chris Gibson.

The sprawling district straddles the Hudson River, running from Poughkeepsie in the south all the way up to Albany. You’ll find wineries, craft breweries and family farms scattered amid panoramas evocative of 19th-century American landscape painting. In the crunchy college town of New Paltz where Ms. Teachout recently staged a rally with Bernie Sanders, there’s an apple orchard trail, a solar-power festival, a yoga center larger than many schools and a strip club with “salad bar” and “hiring” signs out front.

Interspersed between the district’s tony towns are former industrial cities struggling to reinvent themselves. Fifty miles west of the Hudson are the Catskill Mountains, where Manhattan’s gentry own vacation homes. Drive another 50 miles west and you’ll hit the Southern Tier, New York’s Appalachia. The candidates have a lot of ground to cover, literally and politically.

Voter registration is split evenly between Republicans and Democrats, and independents bat both ways. In 2012 Mr. Gibson and President Obama each carried the district by six points, though the Republican held his seat two years later in a 28-point landslide. This year’s race will hinge in part on turnout, but even more so on whether voters want a serious government reformer or femme célèbre who exploits public anger to advance her pet causes and political career.",2,http://www.wsj.com/articles/american-polarization-in-miniature-1476142531
80,Finley,Allysia,wsj,"Santa Ana, Calif.

The vagrancy endemic to San Francisco seems to be spreading to the Golden State’s suburbs. Blame it, at least in part, on Californians’ well-intentioned efforts to reform the criminal-justice system by releasing low-level offenders from jail.

Encampments with an estimated 500 homeless have formed in the dry Santa Ana riverbed by Angel Stadium and the city’s civic center. Last month the Santa Ana City Council declared a public-health crisis due to dangerous and unsanitary conditions, such as used syringes and human feces.

Many transients visit the library to charge their smartphones and shoot up with drugs. After increasing reports of everything from indecent exposure to vandalism, the library underwent renovations this summer to enable workers to more closely monitor “patrons.”

Property crime in Orange County has surged, too: It was up 26% in Santa Ana, 29% in Orange and 43% in Garden Grove between 2014 and 2015, according to the FBI. Nationwide, the property crime rate dropped 3.4% over that same period.",2,http://www.wsj.com/articles/californias-bad-example-for-criminal-justice-reformers-1475879844
81,Finley,Allysia,wsj,"The Obama administration and its progressive friends this month claimed another victory in their war on for-profit colleges when ITT Tech, worn down by a regulatory onslaught, announced its closure on Sept. 6. The collateral damage includes some 8,000 employees left jobless and 40,000 students, including 7,000 veterans.

The school’s destruction illustrates how regulators driven by political animus—and without courts or other legal findings—can sacrifice innocents to achieve their objectives.

One victim is Roger Parks. After serving 23 years in the Air Force, in 2013 he enrolled in an electrical engineering program at ITT’s campus in Everett, Wash., while working full time as a supervisor at a cement plan. The hands-on training “was a good fit,” he says.

Mr. Parks needed a B.A. to advance in his company and was three months shy of graduating when ITT closed. Now he’s afraid he will have to redo his education.

Worse, he’s lost the tuition benefits he was awarded under the post-9/11 GI Bill, which pays for up to three years of higher education plus a housing allowance. The Department of Veterans Affairs won’t allow veterans to recoup their benefits if a school closes, so many will have to take out federal student loans if they start over at another school. “It’s a kick in the teeth,” Mr. Parks says.",2,http://www.wsj.com/articles/the-human-cost-of-the-assault-on-for-profit-schools-1475191488
82,Finley,Allysia,wsj,"Santa Ana, Calif.

It’s the first day of school at Scholarship Prep Academy, a K-8 charter-school startup in a barrio in Orange County, Calif. The new school is housed in a church, where classrooms are named after colleges such as Harvard and Ohio State.

Like many charters, Scholarship Prep serves an underprivileged community. About 90% of its 300-some students qualify for a free or reduced-price lunch. Most parents walk their kids to school because they don’t own cars, and the Orange County Board of Education doesn’t fund bus transportation. This is just one of the obstacles that co-founder Gloria Romero faced when launching the school with Jason Watts.

Getting to opening day hasn’t been easy. A long list of challenges had to be met before the school could open—not least navigating the bureaucratic barriers set up by the teachers unions and their friends in government to block the charter-school competition.

Ms. Romero, a Democrat and a former majority leader of the state senate, has spent two decades championing school reform and knows her way around the education bureaucracy. Since many charters are initially rejected by their local school districts, she short-circuited the approval process by directly petitioning the county Board of Education, which typically hears appeals. Even so, the board’s staff tried unsuccessfully to impose cumbersome conditions on the charter, such as requiring that expenditures over $10,000 had to be approved by the board.",2,http://www.wsj.com/articles/opening-day-at-a-new-charter-school-1472598196
83,Finley,Allysia,wsj,"Democrats were writing obituaries for California's GOP after winning a supermajority in the state legislature last November, thus gaining veto-proof power to raise taxes. But their legislative lock may have slipped after this week's special election in which Republican farmer Andy Vidak appears to have defeated a Democrat—in a heavily Democratic senate district—who had championed high-speed rail and a higher minimum wage.

If Mr. Vidak wins an outright majority—late Friday, he led with 49.8% of the vote and provisional ballots were still being counted—his victory would put Republicans two senate seats short of reclaiming their veto on tax hikes. But more important, the election has exposed the Democrats' soft underbelly in California's Central Valley—a no man's land in state politics—and given Republicans a rallying point.

""This is the shot in the arm that shows that we are doing some things right,"" California Rep. Kevin McCarthy, the House GOP whip, says.

Three months ago, Democratic state senator Michael Rubio surprised his party by resigning midway through his first term to take a job in Chevron's lobbying shop. The 35-year-old moderate from Bakersfield had just been elevated to head the senate Environmental Quality Committee and was expected to propose regulatory reforms the week he tendered his resignation.

Andy Vidak Bill Mahon Photo

While Mr. Rubio cited personal issues for leaving the legislature—he has a daughter with special needs—another likely concern was the realization that his career and clout in Sacramento were limited by who he was and where he came from. Unlike his coastal counterparts, Mr. Rubio supported exploiting the rich hydrocarbon and shale deposits that underlie his Valley district.

The oil industry, he told a local TV station in February, shared his view ""that we need to provide an opportunity for people to go to work and provide for their families""—a statement that borders on heresy in California's Democratic Party.

After delivering pro forma eulogies for Mr. Rubio, Democrats in Sacramento chose Kern County supervisor Leticia Perez to run for his vacated seat. They figured that a young Latina with a background as a public defender would have no trouble winning in a gerrymandered district that was 60% Hispanic and in which Democrats boasted a 22-point registration advantage. In 2010, Mr. Rubio won the seat by a 21-point margin.

Meanwhile, local farmers and businesses recruited the 47-year-old Mr. Vidak, a third-generation Valley farmer who narrowly lost his challenge to Democratic Rep. Jim Costa in 2010, to run on the Republican ticket. The white, middle-aged man appeared to come straight from the California GOP's central casting, but Mr. Vidak is more salt-of-the-earth than many of his new compatriots in Sacramento.

""My dream always was to have a few cows,"" Mr. Vidak says. After graduating from Texas Tech in 1991 with a degree in animal business, he worked agricultural jobs in California. With his savings, he bought land in Kings County to grow cherries and raise a small herd of cattle in the hills of Tulare. Such is the California dream east of the coastal ranges.

Mr. Vidak's campaign theme was the bifurcation of California: the coastal liberal elites versus the Valley folks. ""We're getting left behind here,"" he says. ""They don't view us as important.""

Case in point: The unemployment rate in Mr. Vidak's district is about 15%—two to three times as high as in the Bay Area—and exceeds 30% in some communities. The culprit? ""Our water has been cut off by the far left,"" he says.

Regulations to protect smelt from the Sacramento-San Joaquin River Delta water pumps have created a California water shortage, which is particularly acute in the Valley. This year farmers south of the delta will receive only 20% of their contracted allocations. An irking irony is that the smelt's biggest killer is the wastewater that Sacramento dumps into the delta.

""It's fish versus farmer,"" he says, and liberals are siding with the fish.

Other species-protection policies have removed thousands of acres of land from production, endangering the livelihoods of farmers and ranchers. Meanwhile, California's bullet train, beloved by liberals, will slash through Mr. Vidak's district and raze hundreds of farms, homes and businesses.

""We don't have clean drinking water in some areas of our district,"" Mr. Vidak says. ""And they want to build an $80 billion bullet train!""

His election opponent, Ms. Perez, endorsed the bullet train ""as the biggest jobs plan in California history."" However, she campaigned principally on raising the state minimum wage to $9.25 from $8, an issue that plays well in union-dominated, urban areas but didn't resonate with the Valley's farmers and small business owners.

Notwithstanding her Hispanic heritage, Ms. Perez appeared out of touch with Valley voters' values and concerns. She raised twice as much money as Mr. Vidak, but 90% of her contributions came from outside the district.

Despite Democrats' huge funding and voter advantage, Mr. Vidak was leading Ms. Perez by six points late Friday. If he fails to win an outright majority of the vote, the two will square off in a runoff on July 23.

Assuming Mr. Vidak wins, Democrats will have an opportunity to reclaim the seat in 2014. Yet they won't have an easy time since he'd be defending a newly drawn district with a smaller Democratic voter advantage.

Democrats may have a tougher time at the polls in general next year: Green policies like the state's renewable energy mandate, cap and trade and a low-carbon fuel standard will start kicking into high gear in 2014. What's more, Mr. Vidak's strong showing has put the state GOP in the unfamiliar position of feeling hopeful.

New party chairman Jim Brulte says the apparent upset is an encouraging sign that the pendulum in California is starting to swing the Republicans' way. ""Now will we be able to capitalize on it?""

Ms. Finley is an editorial writer for the Journal.",2,http://www.wsj.com/articles/SB10001424127887323975004578501100161015818
84,Finley,Allysia,wsj,"Swiss tennis star Stan Wawrinka last week joined a growing roster of athletes who are skipping the Olympics.

The two-time Grand Slam champion said he had felt “increasing pain” in an unspecified part of his body while competing in the Rogers Cup tournament last month. A physician reportedly advised him to “reduce his physical activity for an undetermined period.”

The list of athletes who have declared themselves ineligible for the Rio games includes five of the top 10 men’s singles players, the four highest-ranked golfers (Jason Day, Dustin Johnson, Jordan Spieth and Rory McIlroy) and a dozen NBA stars including Stephen Curry, LeBron James and Russell Westbrook.

Competing in the Olympics is usually considered an honor, but this year’s chaotic games are changing athletes’ cost-benefit calculations.

Street crime in Rio is one concern, especially after two members of the Australian Paralympic sailing squad were mugged in June. Then there are the substandard facilities. Upon arriving in Rio last month, Australia’s Olympians discovered clogged toilets, leaking pipes and exposed wires in their living accommodations. Some delegations have hired their own maintenance crews for repairs.",2,http://www.wsj.com/articles/the-rio-dodgers-1470606599
85,Finley,Allysia,wsj,"President Obama sought to strike a contrast with Donald Trump’s dark tenor on Wednesday night by proclaiming that “the American dream is something no wall will ever contain.” It was an artful line, and an artful speech.

Yet the president’s rosy portrait of America appeared surreal amid the continued economic malaise, racial discord and global disorder. And his optimism contrasted sharply with the cynical tone he’s taken over the last eight years, which has helped fuel the electorate’s rage.

“We’ve seen deficits come down, 401(k)s recover, an auto industry set new records, unemployment reach eight-year lows,” the president declared, rattling off a litany of achievements including killing Osama bin Laden, enacting ObamaCare, striking a nuclear deal with Iran and doubling clean-energy production. “By so many measures, our country is stronger and more prosperous than it was when we started.”

He later extolled compromise—“democracy doesn’t work if we constantly demonize each other”—and sought to unify Americans a la his speech at the 2004 Democratic convention: “I see Americans of every party, every background, every faith who believe that we are stronger together—black, white, Latino, Asian, Native American; young and old; gay, straight, men, women, folks with disabilities, all pledging allegiance, under the same proud flag, to this big, bold country that we love. . . . That’s the America I know.” Yet this isn’t the President Obama that voters have come to know.

In 2010 the president rammed through ObamaCare despite unanimous Republican opposition in Congress and resistance from members in his own party. He then used his fleeting Democratic majority to rewrite laws governing the entire financial system. After voters revolted against one-party Democratic rule—delivering the House to Republicans in 2010 and the Senate in 2014—he proceeded to rule by fiat.",2,http://www.wsj.com/articles/obama-gets-too-rosy-too-late-1469749250
86,Finley,Allysia,wsj,"The Democratic agenda includes hundreds of government programs and policies aimed at reducing inequality and raising wages. Turns out, there are apps for that, though certain Democratic interest groups don’t like them.

Silicon Valley startups like Airbnb (founded in 2008), TaskRabbit (2008) and Uber (2009) have flourished amid the past eight years of languid economic growth by providing a platform for users to exchange goods and services. The so-called sharing economy increases productivity by leveraging underused resources (e.g., unoccupied housing) and labor.

But the tech disrupters are now being targeted by labor unions, plaintiffs’ lawyers and government rent-seekers. Also on the attack are liberal politicians who fear that new economic opportunities could undermine their goal of making more people dependent on government.

The conflict between progressive innovation and Democratic politics was on prominent display in Philadelphia this week. On Wednesday, Pennsylvania drivers for the ride-hailing app Uber and the International Association of Machinists announced “an organizing effort to gather drivers together in a union affiliated organization,” according to their press release. A group tied to liberal housing activists, hotels and their unions has been airing commercials in the city accusing Airbnb of racial discrimination.

Amid this negative PR, two Democratic operatives, David Plouffe (an Obama administration alumnus) and Chris Lehane (who served in the Clinton White House), spoke on a panel in Philadelphia espousing the benefits of the sharing economy. Messrs. Plouffe and Lehane now serve as the chief political navigators for Uber and Airbnb, respectively.",2,http://www.wsj.com/articles/democrats-vs-democrats-on-the-sharing-economy-1469748076
87,Finley,Allysia,wsj,"Donald Trump got a post-convention gift Friday when WikiLeaks released a trove of hacked emails that showed Democratic National Committee leaders conniving against Bernie Sanders.

Chairwoman Debbie Wasserman Schultz disparaged Mr. Sanders’s party loyalty in one email and called his campaign manager, Jeff Weaver, a “damn liar.” The party’s CFO, Brad Marshall, suggested trying to make an issue of the Vermonter’s religion: “Does he believe in a God. He had skated on saying he has a Jewish heritage. I think I read he is an atheist.” Amy Dacey, the party’s CEO, replied: “AMEN.”

It’s hardly news that the Democratic machine assisted Hillary Clinton throughout the primary. The party scheduled debates at times likely to draw few viewers—for instance, Sunday night at 9 p.m. Still, it’s bracing to see the political cynicism lain out in black and white.

The uproar cost Ms. Wasserman Schultz her job, as the chairwoman announced she will step down at the end of the convention. She leaves after having accomplished her mission of nominating Mrs. Clinton, for which she is being rewarded with a titular position as head of the Clinton campaign’s “50-state program” to elect Democrats nationwide.

At first the party establishment expressed remorse only that the improper collusion was exposed. Mr. Marshall, the CFO, apologized Saturday. “I deeply regret,” he wrote in a post on Facebook, “that my insensitive, emotional emails would cause embarrassment to the DNC.” The following day, after Ms. Wasserman Schultz announced her resignation, President Obama lauded her service, saying that “her fundraising and organizing skills were matched only by her passion, her commitment and her warmth.” Mrs. Clinton thanked her “longtime friend” for “getting the Democratic Party to this year’s historic convention.”

Meantime, Team Clinton is using Russian hackers as a diversion. “Sources are saying the Russians are releasing these emails for the purpose of actually helping Donald Trump,” campaign manager Robby Mook said. Campaign Chairman John Podesta sensed “a kind of bromance going on between Putin and Trump, which is distinct from this leak.”

The truth is that the entire party establishment opposed Mr. Sanders. Last fall President Obama tamped down on the furor over Mrs. Clinton’s email indiscretions by saying that “I don’t think it posed a national security problem.” More than 600 of the party’s 712 “superdelegates” backed Mrs. Clinton, even as most polls showed Mr. Sanders performing better against Republicans in November.

On Saturday the rules committee for this week’s Philadelphia convention attempted to mollify Sanders supporters: A majority of the committee voted to establish a postelection commission to consider reducing the role of superdelegates. This was intended to avert a floor fight on an amendment altogether eliminating superdelegates, which would have likely bled into a recital of party grievances.

Yet the sop did not placate disaffected Sanders voters, who view the episode as a symbol of the “rigged” political system. Thousands of protesters stormed the city’s center on Monday, demanding that the party “nominate Sanders or lose in November!” Mr. Sanders’s exhortations to back Mrs. Clinton were greeted with boos.

After getting jeered by her home-state delegation Monday morning, Ms. Wasserman Schultz was removed from the schedule of speakers. Late afternoon, the DNC finally apologized for “inexcusable remarks made over email,” saying it “does not—and will not—tolerate disrespectful language exhibited toward our candidates.” Democratic Party leaders are now rushing to tame the liberal furies they fanned for so many years.

They worry that Sanders voters—particularly working-class whites—are not tethered to the party. The WikiLeaks flap provides Mr. Trump an opening to preach that they’ve been cheated. The question is whether he is capable of exploiting Democrats’ imbroglio without shooting himself in the foot.",2,http://www.wsj.com/articles/the-democrats-second-email-problems-1469488983
88,Finley,Allysia,wsj,"Many Republicans, unhappy with the nomination of Donald Trump as their presidential candidate, have lately looked jealously on the Democratic Party’s use of superdelegates, who are free agents not bound by state caucuses or primaries. Most are party leaders and elected officials, who can function as a check on the rise of a factional candidate with dim prospects of winning the general election.

Meanwhile, Democrats in Philadelphia are thinking of dumping superdelegates. More than a dozen progressive groups including the Courage Campaign and MoveOn are backing an amendment to eliminate superdelegates in future primaries. The amendment, which is sponsored by 50 of the rule committee’s 187 members, will come up for a vote on Saturday. It needs to garner support from at least 25% of the committee’s members to be brought to the convention floor next week.

Many progressives complain that superdelegates (which make up about 15% of total delegates) can subvert the will of the people. “Our party’s most important nominating process includes a system of unpledged superdelegates that allows Democratic elected officials and party insiders to vote however they please,” wrote rules committee member Aaron Regunberg, a Rhode Island state representative, in an op-ed for MSNBC.com. “That flies in the face of every one of our democratic values.”

The superdelegate system was an antidote to the party’s McGovern Commission, which instituted reforms to the Democratic nominating process after the tumultuous 1968 election. Intended to empower minorities, the putative reforms resulted in a proliferation of state primaries and reduced the influence of Democratic power brokers.

By strengthening the party’s left wing, the rules changes contributed to Democratic routs in the 1972 and 1980 presidential elections. In 1972 George McGovern won just 37.5% of the popular vote and carried only one state (Massachusetts). Eight years later, Jimmy Carter did little better, with six states and 41% of the popular vote. After the 1980 election, the party created superdelegates to act as a moderating influence.",2,http://www.wsj.com/articles/the-sandernistas-revenge-1469229977
89,Finley,Allysia,wsj,"The Republican convention has been marked by a randomness that seems to reflect the candidate’s own political confusion.

Mr. Trump has yet to articulate a governing philosophy beyond an unerring belief in his own power to make America great again. Maybe he’ll bring his philosophy into focus Thursday night, but the odds of that happening, judging by the convention chaos so far appear, are about as likely as hitting the slots jackpot at the Trump Taj Mahal.

The convention began Monday with a fracas over rules; GOP power brokers and Trump delegates shut down dissenters, notwithstanding Mr. Trump’s insistence that he wants to unify the party. His lieutenant Paul Manafort then pilloried governor John Kasich—a popular Republican leading a swing state vital to any GOP presidential candidate—for not attending the confab. The message: You’re either with us or against us.

On Monday night, Mr. Trump’s wife, Melania, delivered an anodyne speech, but chaos and controversy ensued after it was discovered that some parts were lifted from Michelle Obama’s 2008 convention speech. The Trump campaign spent Tuesday denying accusations of plagiarism.

But as it became clear that the controversy wouldn’t fade on its own, writer Meredith McIlver on the Trump staff issued a Wednesday morning mea culpa for the “innocent mistake.” Mr. Trump refused to accept her resignation and tweeted this gem: “Good news is Melania’s speech got more publicity than any in the history of politics especially if you believe that all press is good press!”",2,http://www.wsj.com/articles/the-political-mystery-of-a-chaotic-convention-1469052601
90,Finley,Allysia,wsj,"One optic trick Republican party leaders in Cleveland are using to present a unified image for TV audiences is to put California’s 172 delegates front-and-center on the convention floor for the four-day gathering.

California’s delegation is usually banished to the back of the hall at GOP conventions because the state isn’t competitive in presidential elections. But this year the delegates were all selected by the Trump campaign and pledged to vote for him on the first ballot. No threat of anyone making a scene in front of the cameras.

The delegation includes former Rep. Doug Ose, who played a lead role in quashing dissent against Mr. Trump’s nomination on the convention rules committee. Rep. Duncan Hunter, who in February was among the first members of Congress to endorse Mr. Trump, has led the New York businessman’s congressional outreach. While California’s convention delegates may all be loyal to Mr. Trump, many Republicans fear that the nominee could cause collateral damage to the state party and down-ballot candidates—and that the damage could be irreversible.

Since 2012, GOP voter registration in California has dropped to 4.8 million (27% of the electorate) from 5.2 million (30%), while Democratic registration has increased by 600,000 to eight million voters (45%). This partisan shift has been occurring for the past two decades since Pete Wilson championed an initiative barring illegal immigrants from using public services. But the GOP’s decline has accelerated over the past year as many moderate Republicans have defected and more Hispanics and young voters register as Democrats.

Mr. Trump’s candidacy also threatens to depress Republican turnout while driving more Democrats to the polls. Casualties could include three freshmen Republican state Assembly members who won election in 2014 by reaching out to minority groups. A liberal backlash could sweep out these Republicans, giving Democrats a supermajority in the state Assembly.",2,http://www.wsj.com/articles/quaking-in-california-1469041986
91,Finley,Allysia,wsj,"Hillary Clinton used a rally of the American Federation of Teachers in Minneapolis on Monday night as another occasion to blast Mike Pence, but the slap came off as a backhanded compliment. The Indiana governor, she said, is “one of the most hostile politicians in America when it comes to public education.”

Donald Trump has been vague on education, and his running mate’s efforts to expand school choice in Indiana have been largely overshadowed by the state’s culture wars. So it is nice to see Mrs. Clinton calling attention to Mr. Pence’s strong record of school reform. The Trump campaign ought to be doing the same.

In 2011, Mitch Daniels established private-school vouchers for low- and middle-income students in public schools, a program that Mr. Pence has steadily expanded by extending eligibility to siblings of voucher recipients, children living in failing public-school districts and those with special needs.

During the past few years, Indiana has also lifted the $4,800 cap on voucher awards, and the state has allowed students to continue receiving vouchers if their parents’ incomes exceed the threshold (150% of the poverty line). This year, Indiana extended the application window so that children contending with bad public schools can transfer at midyear to private schools.

Since 2012, the number of recipients has increased 10-fold to 33,000 students, while state funding has swelled to $132 million from $15 million. Nearly 60% of students in the state now qualify for vouchers. Indiana’s voucher program is the fastest-growing and largest in the country.",2,http://www.wsj.com/articles/clinton-hands-trump-an-opening-pences-record-on-education-1468960743
